event_id_cnty,event_date,event_type,sub_event_type,civilian_targeting,admin1,latitude,longitude,fatalities,population_1km,population_2km,population_5km,population_best
EGY6062,2014-12-31,Explosions/Remote violence,Remote explosive/landmine/IED,Civilian targeting,Giza,29.9931,31.1309,0,,,,
EGY6063,2014-12-31,Explosions/Remote violence,Remote explosive/landmine/IED,Civilian targeting,Fayoum,29.3074,30.6506,0,,,,
EGY6064,2014-12-31,Strategic developments,Disrupted weapons use,,Fayoum,29.3976,30.8255,0,,,,
EGY6058,2014-12-29,Explosions/Remote violence,Remote explosive/landmine/IED,,Menoufia,30.5648,31.1578,0,,,,
EGY6047,2014-12-23,Battles,Armed clash,,Alexandria,31.2017,29.9446,1,,,,
EGY6030,2014-12-14,Battles,Armed clash,,North Sinai,31.1316,33.7984,1,,,,
EGY5962,2014-11-30,Strategic developments,Arrests,,Aswan,24.0911,32.8973,0,,,,
EGY5963,2014-11-30,Strategic developments,Arrests,,Assiut,27.1810,31.1837,0,,,,
EGY5964,2014-11-30,Strategic developments,Arrests,,Qalyubia,30.4591,31.1786,0,,,,
EGY5966,2014-11-30,Strategic developments,Arrests,,Beheira,31.0392,30.4691,0,,,,
EGY5967,2014-11-30,Strategic developments,Arrests,,Damietta,31.4165,31.8133,0,,,,
EGY5968,2014-11-30,Strategic developments,Arrests,,Menia,28.1099,30.7503,0,,,,
EGY5969,2014-11-30,Strategic developments,Arrests,,Qena,26.1642,32.7267,0,,,,
EGY5970,2014-11-30,Strategic developments,Arrests,,Menoufia,30.5526,31.0090,0,,,,
EGY5971,2014-11-30,Strategic developments,Arrests,,Alexandria,31.2017,29.9446,0,,,,
EGY5955,2014-11-30,Protests,Peaceful protest,,Beheira,31.0392,30.4691,0,,,,
EGY5957,2014-11-30,Protests,Protest with intervention,,Menia,28.1099,30.7503,0,,,,
EGY5958,2014-11-30,Strategic developments,Arrests,,North Sinai,31.1316,33.7984,0,,,,
EGY5959,2014-11-30,Strategic developments,Arrests,,Fayoum,29.3099,30.8418,0,,,,
EGY5960,2014-11-30,Strategic developments,Arrests,,Giza,30.0081,31.2109,0,,,,
EGY5943,2014-11-29,Battles,Armed clash,,North Sinai,31.1316,33.7984,3,,,,
EGY5944,2014-11-29,Protests,Peaceful protest,,Port Said,31.2565,32.2841,0,,,,
EGY5945,2014-11-29,Protests,Protest with intervention,,Menoufia,30.6836,30.9092,0,,,,
EGY5946,2014-11-29,Protests,Protest with intervention,,Suez,29.9737,32.5263,0,,,,
EGY5934,2014-11-28,Strategic developments,Disrupted weapons use,,Alexandria,31.2017,29.9446,0,,,,
EGY5935,2014-11-28,Protests,Protest with intervention,,Aswan,24.0911,32.8973,0,,,,
EGY5936,2014-11-28,Protests,Protest with intervention,,Qalyubia,30.4591,31.1786,0,,,,
EGY5937,2014-11-28,Strategic developments,Disrupted weapons use,,Beni Suef,29.0744,31.0979,0,,,,
EGY5918,2014-11-27,Strategic developments,Disrupted weapons use,,Beheira,30.9102,30.1744,0,,,,
EGY5915,2014-11-26,Battles,Armed clash,,Fayoum,29.3099,30.8418,1,,,,
EGY5902,2014-11-22,Battles,Armed clash,,North Sinai,31.2878,34.2369,5,,,,
EGY5899,2014-11-21,Battles,Armed clash,,North Sinai,31.1316,33.7984,5,,,,
EGY5894,2014-11-20,Battles,Armed clash,,North Sinai,31.1316,33.7984,2,,,,
EGY5896,2014-11-20,Riots,Violent demonstration,,Sharqia,30.7301,31.8018,0,,,,
EGY5888,2014-11-19,Battles,Armed clash,,North Sinai,31.1316,33.7984,1,,,,
EGY5889,2014-11-19,Explosions/Remote violence,Remote explosive/landmine/IED,,North Sinai,31.1316,33.7984,0,,,,
EGY5879,2014-11-18,Explosions/Remote violence,Remote explosive/landmine/IED,,Menoufia,30.5526,31.0090,0,,,,
EGY5880,2014-11-18,Protests,Peaceful protest,,Giza,30.0351,31.2140,0,,,,
EGY5870,2014-11-16,Strategic developments,Disrupted weapons use,,North Sinai,31.1316,33.7984,0,,,,
EGY5792,2014-11-01,Explosions/Remote violence,Remote explosive/landmine/IED,,North Sinai,31.1316,33.7984,0,,,,
EGY5785,2014-10-29,Explosions/Remote violence,Remote explosive/landmine/IED,,Fayoum,29.3099,30.8418,0,,,,
EGY5770,2014-10-27,Explosions/Remote violence,Remote explosive/landmine/IED,,Fayoum,29.3099,30.8418,0,,,,
EGY5684,2014-10-11,Protests,Peaceful protest,,Alexandria,31.2017,29.9446,0,,,,
EGY5673,2014-10-08,Battles,Armed clash,,North Sinai,31.1316,33.7984,4,,,,
EGY5666,2014-10-02,Explosions/Remote violence,Remote explosive/landmine/IED,,Port Said,31.2565,32.2841,0,,,,
EGY5658,2014-10-01,Battles,Armed clash,,Assiut,27.1810,31.1837,0,,,,
EGY5647,2014-09-27,Explosions/Remote violence,Remote explosive/landmine/IED,,Menia,28.3121,30.7101,0,,,,
EGY5623,2014-09-17,Battles,Armed clash,,North Sinai,31.2878,34.2369,1,,,,
EGY5595,2014-09-10,Strategic developments,Looting/property destruction,,North Sinai,31.2878,34.2369,0,,,,
EGY5558,2014-08-28,Battles,Armed clash,,Qalyubia,30.2104,31.3681,1,,,,
EGY5550,2014-08-25,Strategic developments,Looting/property destruction,,North Sinai,31.2878,34.2369,0,,,,
EGY5533,2014-08-18,Battles,Armed clash,,Gharbia,30.7461,31.1296,1,,,,
EGY5531,2014-08-16,Strategic developments,Disrupted weapons use,,Menoufia,30.5526,31.0090,0,,,,
EGY5485,2014-08-14,Explosions/Remote violence,Remote explosive/landmine/IED,Civilian targeting,Fayoum,29.3099,30.8418,0,,,,
EGY5486,2014-08-14,Riots,Violent demonstration,,Fayoum,29.3099,30.8418,0,,,,
EGY5487,2014-08-14,Riots,Violent demonstration,,Beheira,31.0392,30.4691,0,,,,
EGY5488,2014-08-14,Protests,Peaceful protest,,Beheira,31.0839,30.3119,0,,,,
EGY5489,2014-08-14,Protests,Peaceful protest,,Giza,29.9931,31.1309,0,,,,
EGY5490,2014-08-14,Riots,Violent demonstration,,Fayoum,29.3099,30.8418,0,,,,
EGY5491,2014-08-14,Riots,Violent demonstration,,Menia,28.1099,30.7503,0,,,,
EGY5492,2014-08-14,Riots,Violent demonstration,,Port Said,31.2565,32.2841,0,,,,
EGY5493,2014-08-14,Riots,Violent demonstration,,Sohag,26.5500,31.7000,0,,,,
EGY5494,2014-08-14,Protests,Protest with intervention,,Qalyubia,30.2495,31.3545,0,,,,
EGY5495,2014-08-14,Strategic developments,Disrupted weapons use,,Qalyubia,30.2495,31.3545,0,,,,
EGY5470,2014-08-13,Strategic developments,Disrupted weapons use,,Luxor,25.6965,32.6459,0,,,,
EGY5471,2014-08-13,Strategic developments,Arrests,,North Sinai,31.1316,33.7984,0,,,,
EGY5456,2014-08-08,Battles,Armed clash,,Fayoum,29.3099,30.8418,0,,,,
