event_id_cnty,event_date,event_type,sub_event_type,civilian_targeting,admin1,latitude,longitude,fatalities,population_1km,population_2km,population_5km,population_best
ISR39574,2024-03-26,Explosions/Remote violence,Shelling/artillery/missile attack,,HaZafon,32.9975,35.4123,0,45.0,60.0,1126.0,1126.0
ISR39610,2024-03-28,Battles,Armed clash,,HaZafon,33.0566,35.2377,0,690.0,1096.0,1982.0,1982.0
ISR39608,2024-03-28,Battles,Armed clash,,HaZafon,33.0726,35.1458,0,4684.0,7797.0,8144.0,8144.0
ISR39612,2024-03-28,Battles,Armed clash,,HaZafon,33.0726,35.1458,0,4684.0,7797.0,8144.0,8144.0
ISR43711,2024-04-01,Explosions/Remote violence,Shelling/artillery/missile attack,,HaZafon,33.1655,35.5478,0,1.0,1.0,1.0,1.0
ISR39670,2024-04-05,Explosions/Remote violence,Shelling/artillery/missile attack,,HaZafon,33.0983,35.5108,0,437.0,444.0,446.0,446.0
ISR43733,2024-04-09,Explosions/Remote violence,Shelling/artillery/missile attack,,HaZafon,33.1655,35.5478,0,1.0,1.0,1.0,1.0
ISR39781,2024-04-12,Explosions/Remote violence,Air/drone strike,,HaZafon,33.1015,35.5532,0,615.0,703.0,816.0,816.0
ISR39849,2024-04-13,Explosions/Remote violence,Air/drone strike,,HaZafon,33.1717,35.6098,0,675.0,796.0,798.0,798.0
ISR39835,2024-04-16,Battles,Armed clash,,HaZafon,32.9975,35.4123,0,45.0,60.0,454.0,454.0
ISR43745,2024-04-16,Explosions/Remote violence,Shelling/artillery/missile attack,,HaZafon,33.1655,35.5478,0,1.0,1.0,1.0,1.0
ISR39844,2024-04-16,Explosions/Remote violence,Air/drone strike,Civilian targeting,HaZafon,33.2086,35.6070,0,796.0,841.0,856.0,856.0
ISR39845,2024-04-16,Explosions/Remote violence,Shelling/artillery/missile attack,,HaZafon,33.2086,35.6070,0,796.0,841.0,856.0,856.0
ISR39836,2024-04-17,Explosions/Remote violence,Shelling/artillery/missile attack,,HaZafon,32.9975,35.4123,0,45.0,60.0,454.0,454.0
ISR39846,2024-04-18,Explosions/Remote violence,Shelling/artillery/missile attack,,HaZafon,33.2086,35.6070,0,796.0,841.0,856.0,856.0
ISR43779,2024-04-28,Explosions/Remote violence,Shelling/artillery/missile attack,,HaZafon,33.1655,35.5478,0,1.0,1.0,1.0,1.0
ISR39970,2024-04-30,Explosions/Remote violence,Shelling/artillery/missile attack,,HaZafon,33.1015,35.5532,0,615.0,703.0,816.0,816.0
ISR40060,2024-05-08,Explosions/Remote violence,Shelling/artillery/missile attack,,HaZafon,33.0726,35.1458,0,3476.0,4480.0,4816.0,4816.0
ISR40130,2024-05-11,Explosions/Remote violence,Air/drone strike,,HaZafon,33.2086,35.6070,0,796.0,841.0,856.0,856.0
ISR40125,2024-05-13,Explosions/Remote violence,Air/drone strike,,HaZafon,33.2086,35.6070,0,796.0,841.0,856.0,856.0
ISR40126,2024-05-14,Explosions/Remote violence,Shelling/artillery/missile attack,,HaZafon,33.0983,35.5108,0,437.0,444.0,446.0,446.0
ISR40095,2024-05-15,Explosions/Remote violence,Shelling/artillery/missile attack,,HaZafon,32.9975,35.4123,0,45.0,49.0,443.0,443.0
ISR43828,2024-05-16,Explosions/Remote violence,Shelling/artillery/missile attack,,HaZafon,33.1700,35.5506,0,2.0,2.0,2.0,2.0
ISR43832,2024-05-17,Explosions/Remote violence,Shelling/artillery/missile attack,,HaZafon,33.1655,35.5478,0,1.0,1.0,1.0,1.0
ISR43839,2024-05-18,Explosions/Remote violence,Air/drone strike,,HaZafon,33.1655,35.5478,0,1.0,1.0,1.0,1.0
ISR40206,2024-05-19,Battles,Armed clash,,HaZafon,33.0983,35.5108,0,437.0,444.0,446.0,446.0
ISR40218,2024-05-20,Explosions/Remote violence,Shelling/artillery/missile attack,,HaZafon,33.0983,35.5108,0,437.0,444.0,446.0,446.0
ISR43857,2024-05-22,Explosions/Remote violence,Shelling/artillery/missile attack,,HaZafon,33.1655,35.5478,0,1.0,1.0,1.0,1.0
ISR43859,2024-05-22,Explosions/Remote violence,Shelling/artillery/missile attack,,HaZafon,33.1700,35.5506,0,2.0,2.0,2.0,2.0
ISR40239,2024-05-22,Explosions/Remote violence,Air/drone strike,,HaZafon,33.2086,35.6070,0,796.0,841.0,856.0,856.0
ISR40464,2024-05-26,Explosions/Remote violence,Shelling/artillery/missile attack,,HaZafon,33.2407,35.6773,0,737.0,770.0,890.0,890.0
