event_id_cnty,event_date,event_type,sub_event_type,civilian_targeting,admin1,latitude,longitude,fatalities,population_1km,population_2km,population_5km,population_best
RUS24010,2024-09-29,Explosions/Remote violence,Air/drone strike,,Kursk,51.3382,35.1749,0,1.0,3.0,3.0,3.0
RUS24014,2024-09-29,Explosions/Remote violence,Air/drone strike,,Kursk,51.3304,35.2235,0,251.0,580.0,725.0,725.0
RUS24015,2024-09-29,Explosions/Remote violence,Air/drone strike,,Kursk,51.2450,35.3668,0,195.0,570.0,635.0,635.0
RUS24016,2024-09-29,Explosions/Remote violence,Air/drone strike,,Kursk,51.2558,34.6747,0,0.0,0.0,0.0,0.0
RUS24018,2024-09-29,Explosions/Remote violence,Air/drone strike,,Kursk,51.2041,35.3290,0,664.0,1670.0,2558.0,2558.0
RUS24021,2024-09-29,Battles,Armed clash,,Kursk,51.2446,35.0075,0,50.0,61.0,62.0,62.0
RUS24022,2024-09-29,Explosions/Remote violence,Air/drone strike,,Kursk,51.3582,35.2268,0,10.0,11.0,22.0,22.0
RUS24024,2024-09-29,Battles,Armed clash,,Kursk,51.2563,34.5355,10,0.0,0.0,0.0,0.0
RUS24026,2024-09-29,Battles,Armed clash,,Kursk,51.4017,35.0122,2,123.0,266.0,292.0,292.0
RUS24027,2024-09-29,Explosions/Remote violence,Air/drone strike,,Kursk,51.3687,35.2250,0,112.0,113.0,113.0,113.0
RUS24031,2024-09-29,Battles,Armed clash,,Kursk,51.1023,35.3301,2,180.0,493.0,581.0,581.0
RUS24032,2024-09-29,Battles,Armed clash,,Kursk,51.3787,35.2216,2,197.0,212.0,212.0,212.0
RUS24035,2024-09-29,Explosions/Remote violence,Air/drone strike,,Kursk,51.2785,35.3092,0,19.0,41.0,93.0,93.0
RUS24043,2024-09-29,Explosions/Remote violence,Air/drone strike,,Kursk,51.3001,35.0387,0,4.0,44.0,63.0,63.0
